tanggal,result,as,kop,kepala,ekor
2010-04-09,6008,6,0,0,8
2010-04-10,3675,3,6,7,5
2010-04-11,5722,5,7,2,2
2010-04-12,1801,1,8,0,1
2010-04-13,7487,7,4,8,7
2010-04-14,6837,6,8,3,7
2010-04-15,5723,5,7,2,3
2010-04-16,1128,1,1,2,8
2010-04-17,6852,6,8,5,2
2010-04-18,5101,5,1,0,1
2010-04-19,0986,0,9,8,6
2010-04-20,2518,2,5,1,8
2010-04-21,8291,8,2,9,1
2010-04-22,6079,6,0,7,9
2010-04-23,0895,0,8,9,5
2010-04-24,2930,2,9,3,0
2010-04-25,6583,6,5,8,3
2010-04-26,9752,9,7,5,2
2010-04-27,3906,3,9,0,6
2010-04-28,2265,2,2,6,5
2010-04-29,9838,9,8,3,8
2010-04-30,0249,0,2,4,9
2010-05-01,5617,5,6,1,7
2010-05-02,2974,2,9,7,4
2010-05-03,5068,5,0,6,8
2010-05-04,6326,6,3,2,6
2010-05-05,8350,8,3,5,0
2010-05-06,8466,8,4,6,6
2010-05-07,2552,2,5,5,2
2010-05-08,0489,0,4,8,9
2010-05-09,7681,7,6,8,1
2010-05-10,5893,5,8,9,3
2010-05-11,4751,4,7,5,1
2010-05-12,6074,6,0,7,4
2010-05-13,5517,5,5,1,7
2010-05-14,1498,1,4,9,8
2010-05-15,7939,7,9,3,9
2010-05-16,9657,9,6,5,7
2010-05-17,1568,1,5,6,8
2010-05-18,3797,3,7,9,7
2010-05-19,5741,5,7,4,1
2010-05-20,1673,1,6,7,3
2010-05-21,9130,9,1,3,0
2010-05-22,3514,3,5,1,4
2010-05-23,3028,3,0,2,8
2010-05-24,8143,8,1,4,3
2010-05-25,5574,5,5,7,4
2010-05-26,9304,9,3,0,4
2010-05-27,0959,0,9,5,9
2010-05-28,2880,2,8,8,0
2010-05-29,1307,1,3,0,7
2010-05-30,8964,8,9,6,4
2010-05-31,1040,1,0,4,0
2010-06-01,6319,6,3,1,9
2010-06-02,4623,4,6,2,3
2010-06-03,2267,2,2,6,7
2010-06-04,3806,3,8,0,6
2010-06-05,9643,9,6,4,3
2010-06-06,9210,9,2,1,0
2010-06-07,5701,5,7,0,1
2010-06-08,7149,7,1,4,9
2010-06-09,6177,6,1,7,7
2010-06-10,0689,0,6,8,9
2010-06-11,8373,8,3,7,3
2010-06-12,2141,2,1,4,1
2010-06-13,5497,5,4,9,7
2010-06-14,0295,0,2,9,5
2010-06-15,3821,3,8,2,1
2010-06-16,0940,0,9,4,0
2010-06-17,1708,1,7,0,8
2010-06-18,8051,8,0,5,1
2010-06-19,6337,6,3,3,7
2010-06-20,2018,2,0,1,8
2010-06-21,9980,9,9,8,0
2010-06-22,5406,5,4,0,6
2010-06-23,7962,7,9,6,2
2010-06-24,8540,8,5,4,0
2010-06-25,6711,6,7,1,1
2010-06-26,5098,5,0,9,8
2010-06-27,1443,1,4,4,3
2010-06-28,6354,6,3,5,4
2010-06-29,9005,9,0,0,5
2010-06-30,8623,8,6,2,3
2010-07-01,5982,5,9,8,2
2010-07-02,2965,2,9,6,5
2010-07-03,8503,8,5,0,3
2010-07-04,6856,6,8,5,6
2010-07-05,1398,1,3,9,8
2010-07-06,3582,3,5,8,2
2010-07-07,0372,0,3,7,2
2010-07-08,9623,9,6,2,3
2010-07-09,2071,2,0,7,1
2010-07-10,3689,3,6,8,9
2010-07-11,5910,5,9,1,0
2010-07-12,8846,8,8,4,6
2010-07-13,1695,1,6,9,5
2010-07-14,2509,2,5,0,9
2010-07-15,9038,9,0,3,8
2010-07-16,7466,7,4,6,6
2010-07-17,5302,5,3,0,2
2010-07-18,0685,0,6,8,5
2010-07-19,4618,4,6,1,8
2010-07-20,8790,8,7,9,0
2010-07-21,5178,5,1,7,8
2010-07-22,1361,1,3,6,1
2010-07-23,0502,0,5,0,2
2010-07-24,7196,7,1,9,6
2010-07-25,2328,2,3,2,8
2010-07-26,9842,9,8,4,2
2010-07-27,8334,8,3,3,4
2010-07-28,6929,6,9,2,9
2010-07-29,2845,2,8,4,5
2010-07-30,7203,7,2,0,3
2010-07-31,4537,4,5,3,7
2010-08-01,6809,6,8,0,9
2010-08-02,5790,5,7,9,0
2010-08-03,3782,3,7,8,2
2010-08-04,9313,9,3,1,3
2010-08-05,7620,7,6,2,0
2010-08-06,4911,4,9,1,1
2010-08-07,2791,2,7,9,1
2010-08-08,1064,1,0,6,4
2010-08-09,8486,8,4,8,6
2010-08-10,6972,6,9,7,2
2010-08-11,0640,0,6,4,0
2010-08-12,9136,9,1,3,6
2010-08-13,3867,3,8,6,7
2010-08-14,1373,1,3,7,3
2010-08-15,5699,5,6,9,9
2010-08-16,2807,2,8,0,7
2010-08-17,6265,6,2,6,5
2010-08-18,7546,7,5,4,6
2010-08-19,4472,4,4,7,2
2010-08-20,0984,0,9,8,4
2010-08-21,9216,9,2,1,6
2010-08-22,6852,6,8,5,2
2010-08-23,1060,1,0,6,0
2010-08-24,8914,8,9,1,4
2010-08-25,3290,3,2,9,0
2010-08-26,2855,2,8,5,5
2010-08-27,6130,6,1,3,0
2010-08-28,1542,1,5,4,2
2010-08-29,4529,4,5,2,9
2010-08-30,7623,7,6,2,3
2010-08-31,6849,6,8,4,9
2010-09-01,5991,5,9,9,1
2010-09-02,3716,3,7,1,6
2010-09-03,2685,2,6,8,5
2010-09-04,9161,9,1,6,1
2010-09-05,7841,7,8,4,1
2010-09-06,0315,0,3,1,5
2010-09-07,5907,5,9,0,7
2010-09-08,4720,4,7,2,0
2010-09-09,1195,1,1,9,5
2010-09-10,8059,8,0,5,9
2010-09-11,7482,7,4,8,2
2010-09-12,0294,0,2,9,4
2010-09-13,2839,2,8,3,9
2010-09-14,9380,9,3,8,0
2010-09-15,1437,1,4,3,7
2010-09-16,6854,6,8,5,4
2010-09-17,1973,1,9,7,3
2010-09-18,3567,3,5,6,7
2010-09-19,8722,8,7,2,2
2010-09-20,4035,4,0,3,5
2010-09-21,1120,1,1,2,0
2010-09-22,5306,5,3,0,6
2010-09-23,7340,7,3,4,0
2010-09-24,0779,0,7,7,9
2010-09-25,1034,1,0,3,4
2010-09-26,4978,4,9,7,8
2010-09-27,3258,3,2,5,8
2010-09-28,6304,6,3,0,4
2010-09-29,8345,8,3,4,5
2010-09-30,2711,2,7,1,1
2010-10-01,4985,4,9,8,5
2010-10-02,1921,1,9,2,1
2010-10-03,0392,0,3,9,2
2010-10-04,8978,8,9,7,8
2010-10-05,4287,4,2,8,7
2010-10-06,3125,3,1,2,5
2010-10-07,7465,7,4,6,5
2010-10-08,2857,2,8,5,7
2010-10-09,6304,6,3,0,4
2010-10-10,7386,7,3,8,6
2010-10-11,0650,0,6,5,0
2010-10-12,9593,9,5,9,3
2010-10-13,3745,3,7,4,5
2010-10-14,5207,5,2,0,7
2010-10-15,3013,3,0,1,3
2010-10-16,0756,0,7,5,6
2010-10-17,8037,8,0,3,7
2010-10-18,1944,1,9,4,4
2010-10-19,5065,5,0,6,5
2010-10-20,9138,9,1,3,8
2010-10-21,7628,7,6,2,8
2010-10-22,7402,7,4,0,2
2010-10-23,5646,5,6,4,6
2010-10-24,1237,1,2,3,7
2010-10-25,5782,5,7,8,2
2010-10-26,9420,9,4,2,0
2010-10-27,7111,7,1,1,1
2010-10-28,1504,1,5,0,4
2010-10-29,2092,2,0,9,2
2010-10-30,9408,9,4,0,8
2010-10-31,7846,7,8,4,6
2010-11-01,4780,4,7,8,0
2010-11-02,2126,2,1,2,6
2010-11-03,6751,6,7,5,1
2010-11-04,0265,0,2,6,5
2010-11-05,9575,9,5,7,5
2010-11-06,7082,7,0,8,2
2010-11-07,6073,6,0,7,3
2010-11-08,3990,3,9,9,0
2010-11-09,8765,8,7,6,5
2010-11-10,3264,3,2,6,4
2010-11-11,9834,9,8,3,4
2010-11-12,6177,6,1,7,7
2010-11-13,0426,0,4,2,6
2010-11-14,2368,2,3,6,8
2010-11-15,7218,7,2,1,8
2010-11-16,4317,4,3,1,7
2010-11-17,5403,5,4,0,3
2010-11-18,6282,6,2,8,2
2010-11-19,7638,7,6,3,8
2010-11-20,4850,4,8,5,0
2010-11-21,9302,9,3,0,2
2010-11-22,8734,8,7,3,4
2010-11-23,2201,2,2,0,1
2010-11-24,0487,0,4,8,7
2010-11-25,9166,9,1,6,6
2010-11-26,6089,6,0,8,9
2010-11-27,2407,2,4,0,7
2010-11-28,8691,8,6,9,1
2010-11-29,8113,8,1,1,3
2010-11-30,5197,5,1,9,7
2010-12-01,1850,1,8,5,0
2010-12-02,2099,2,0,9,9
2010-12-03,3769,3,7,6,9
2010-12-04,9887,9,8,8,7
2010-12-05,4590,4,5,9,0
2010-12-06,7192,7,1,9,2
2010-12-07,8242,8,2,4,2
2010-12-08,1947,1,9,4,7
2010-12-09,7418,7,4,1,8
2010-12-10,4234,4,2,3,4
2010-12-11,3758,3,7,5,8
2010-12-12,1389,1,3,8,9
2010-12-13,3407,3,4,0,7
2010-12-14,0966,0,9,6,6
2010-12-15,7556,7,5,5,6
2010-12-16,9353,9,3,5,3
2010-12-17,0395,0,3,9,5
2010-12-18,6042,6,0,4,2
2010-12-19,2532,2,5,3,2
2010-12-20,4398,4,3,9,8
2010-12-21,2441,2,4,4,1
2010-12-22,5168,5,1,6,8
2010-12-23,1236,1,2,3,6
2010-12-24,6207,6,2,0,7
2010-12-25,8426,8,4,2,6
2010-12-26,5214,5,2,1,4
2010-12-27,4606,4,6,0,6
2010-12-28,8820,8,8,2,0
2010-12-29,9670,9,6,7,0
2010-12-30,9051,9,0,5,1
2010-12-31,1436,1,4,3,6
2011-01-01,7900,7,9,0,0
2011-01-02,6592,6,5,9,2
2011-01-03,3617,3,6,1,7
2011-01-04,0629,0,6,2,9
2011-01-05,6434,6,4,3,4
2011-01-06,9704,9,7,0,4
2011-01-07,0612,0,6,1,2
2011-01-08,4205,4,2,0,5
2011-01-09,3950,3,9,5,0
2011-01-10,5179,5,1,7,9
2011-01-11,9435,9,4,3,5
2011-01-12,8676,8,6,7,6
2011-01-13,5762,5,7,6,2
2011-01-14,1567,1,5,6,7
2011-01-15,6695,6,6,9,5
2011-01-16,7481,7,4,8,1
2011-01-17,9551,9,5,5,1
2011-01-18,6173,6,1,7,3
2011-01-19,3968,3,9,6,8
2011-01-20,4613,4,6,1,3
2011-01-21,8442,8,4,4,2
2011-01-22,5839,5,8,3,9
2011-01-23,1448,1,4,4,8
2011-01-24,9759,9,7,5,9
2011-01-25,0491,0,4,9,1
2011-01-26,6725,6,7,2,5
2011-01-27,3082,3,0,8,2
2011-01-28,4928,4,9,2,8
2011-01-29,7406,7,4,0,6
2011-01-30,2695,2,6,9,5
2011-01-31,1339,1,3,3,9
2011-02-01,9671,9,6,7,1
2011-02-02,5201,5,2,0,1
2011-02-03,4533,4,5,3,3
2011-02-04,0796,0,7,9,6
2011-02-05,9867,9,8,6,7
2011-02-06,1092,1,0,9,2
2011-02-07,0524,0,5,2,4
2011-02-08,8242,8,2,4,2
2011-02-09,6209,6,2,0,9
2011-02-10,9946,9,9,4,6
2011-02-11,0182,0,1,8,2
2011-02-12,8454,8,4,5,4
2011-02-13,7651,7,6,5,1
2011-02-14,3298,3,2,9,8
2011-02-15,1519,1,5,1,9
2011-02-16,8367,8,3,6,7
2011-02-17,7322,7,3,2,2
2011-02-18,4565,4,5,6,5
2011-02-19,0683,0,6,8,3
2011-02-20,3052,3,0,5,2
2011-02-21,3709,3,7,0,9
2011-02-22,0874,0,8,7,4
2011-02-23,5393,5,3,9,3
2011-02-24,9871,9,8,7,1
2011-02-25,6113,6,1,1,3
2011-02-26,4838,4,8,3,8
2011-02-27,9732,9,7,3,2
2011-02-28,9654,9,6,5,4
2011-03-01,0348,0,3,4,8
2011-03-02,0412,0,4,1,2
2011-03-03,1135,1,1,3,5
2011-03-04,8301,8,3,0,1
2011-03-05,4954,4,9,5,4
2011-03-06,2016,2,0,1,6
2011-03-07,8269,8,2,6,9
2011-03-08,7422,7,4,2,2
2011-03-09,2691,2,6,9,1
2011-03-10,5864,5,8,6,4
2011-03-11,3458,3,4,5,8
2011-03-12,1682,1,6,8,2
2011-03-13,5078,5,0,7,8
2011-03-14,9856,9,8,5,6
2011-03-15,2909,2,9,0,9
2011-03-16,4305,4,3,0,5
2011-03-17,6298,6,2,9,8
2011-03-18,4923,4,9,2,3
2011-03-19,0981,0,9,8,1
2011-03-20,2865,2,8,6,5
2011-03-21,1427,1,4,2,7
2011-03-22,8347,8,3,4,7
2011-03-23,5561,5,5,6,1
2011-03-24,7639,7,6,3,9
2011-03-25,2446,2,4,4,6
2011-03-26,3799,3,7,9,9
2011-03-27,7590,7,5,9,0
2011-03-28,4907,4,9,0,7
2011-03-29,4113,4,1,1,3
2011-03-30,2080,2,0,8,0
2011-03-31,0461,0,4,6,1
2011-04-01,3984,3,9,8,4
2011-04-02,9674,9,6,7,4
2011-04-03,2801,2,8,0,1
2011-04-04,6541,6,5,4,1
2011-04-05,5490,5,4,9,0
2011-04-06,9722,9,7,2,2
2011-04-07,8007,8,0,0,7
2011-04-08,3842,3,8,4,2
2011-04-09,2016,2,0,1,6
2011-04-10,6738,6,7,3,8
2011-04-11,1879,1,8,7,9
2011-04-12,9860,9,8,6,0
2011-04-13,6843,6,8,4,3
2011-04-14,4023,4,0,2,3
2011-04-15,8036,8,0,3,6
2011-04-16,7902,7,9,0,2
2011-04-17,1424,1,4,2,4
2011-04-18,6698,6,6,9,8
2011-04-19,0139,0,1,3,9
2011-04-20,5977,5,9,7,7
2011-04-21,3497,3,4,9,7
2011-04-22,7224,7,2,2,4
2011-04-23,8623,8,6,2,3
2011-04-24,3080,3,0,8,0
2011-04-25,0744,0,7,4,4
2011-04-26,8292,8,2,9,2
2011-04-27,7331,7,3,3,1
2011-04-28,2599,2,5,9,9
2011-04-29,3261,3,2,6,1
2011-04-30,8612,8,6,1,2
2011-05-01,5848,5,8,4,8
2011-05-02,6851,6,8,5,1
2011-05-03,0116,0,1,1,6
2011-05-04,1503,1,5,0,3
2011-05-05,3362,3,3,6,2
2011-05-06,9265,9,2,6,5
2011-05-07,8159,8,1,5,9
2011-05-08,6522,6,5,2,2
2011-05-09,0585,0,5,8,5
2011-05-10,2948,2,9,4,8
2011-05-11,2004,2,0,0,4
2011-05-12,9242,9,2,4,2
2011-05-13,7188,7,1,8,8
2011-05-14,6501,6,5,0,1
2011-05-15,8907,8,9,0,7
2011-05-16,3069,3,0,6,9
2011-05-17,2686,2,6,8,6
2011-05-18,0813,0,8,1,3
2011-05-19,4977,4,9,7,7
2011-05-20,6039,6,0,3,9
2011-05-21,1986,1,9,8,6
2011-05-22,5449,5,4,4,9
2011-05-23,8674,8,6,7,4
2011-05-24,0940,0,9,4,0
2011-05-25,9530,9,5,3,0
2011-05-26,5417,5,4,1,7
2011-05-27,4026,4,0,2,6
2011-05-28,1479,1,4,7,9
2011-05-29,5167,5,1,6,7
2011-05-30,2956,2,9,5,6
2011-05-31,3631,3,6,3,1
2011-06-01,8160,8,1,6,0
2011-06-02,2852,2,8,5,2
2011-06-03,8770,8,7,7,0
2011-06-04,9613,9,6,1,3
2011-06-05,1765,1,7,6,5
2011-06-06,9836,9,8,3,6
2011-06-07,7023,7,0,2,3
2011-06-08,4311,4,3,1,1
2011-06-09,9181,9,1,8,1
2011-06-10,3847,3,8,4,7
2011-06-11,5463,5,4,6,3
2011-06-12,8600,8,6,0,0
2011-06-13,7926,7,9,2,6
2011-06-14,4780,4,7,8,0
2011-06-15,8496,8,4,9,6
2011-06-16,7298,7,2,9,8
2011-06-17,9338,9,3,3,8
2011-06-18,1158,1,1,5,8
2011-06-19,7646,7,6,4,6
2011-06-20,1984,1,9,8,4
2011-06-21,3162,3,1,6,2
2011-06-22,1034,1,0,3,4
2011-06-23,8403,8,4,0,3
2011-06-24,2380,2,3,8,0
2011-06-25,6847,6,8,4,7
2011-06-26,3798,3,7,9,8
2011-06-27,0620,0,6,2,0
2011-06-28,9398,9,3,9,8
2011-06-29,4167,4,1,6,7
2011-06-30,7725,7,7,2,5
2011-07-01,8276,8,2,7,6
2011-07-02,5233,5,2,3,3
2011-07-03,9544,9,5,4,4
2011-07-04,7909,7,9,0,9
2011-07-05,6975,6,9,7,5
2011-07-06,4229,4,2,2,9
2011-07-07,0413,0,4,1,3
2011-07-08,0899,0,8,9,9
2011-07-09,1067,1,0,6,7
2011-07-10,0728,0,7,2,8
2011-07-11,8155,8,1,5,5
2011-07-12,2589,2,5,8,9
2011-07-13,3593,3,5,9,3
2011-07-14,0275,0,2,7,5
2011-07-15,5754,5,7,5,4
2011-07-16,3190,3,1,9,0
2011-07-17,7687,7,6,8,7
2011-07-18,9260,9,2,6,0
2011-07-19,1459,1,4,5,9
2011-07-20,4040,4,0,4,0
2011-07-21,6581,6,5,8,1
2011-07-22,2052,2,0,5,2
2011-07-23,8429,8,4,2,9
2011-07-24,0309,0,3,0,9
2011-07-25,7322,7,3,2,2
2011-07-26,9083,9,0,8,3
2011-07-27,6910,6,9,1,0
2011-07-28,1566,1,5,6,6
2011-07-29,9630,9,6,3,0
2011-07-30,9012,9,0,1,2
2011-07-31,2141,2,1,4,1
2011-08-01,3796,3,7,9,6
2011-08-02,5610,5,6,1,0
2011-08-03,0089,0,0,8,9
2011-08-04,7823,7,8,2,3
2011-08-05,7987,7,9,8,7
2011-08-06,6398,6,3,9,8
2011-08-07,8466,8,4,6,6
2011-08-08,4808,4,8,0,8
2011-08-09,6229,6,2,2,9
2011-08-10,9142,9,1,4,2
2011-08-11,9207,9,2,0,7
2011-08-12,4969,4,9,6,9
2011-08-13,7526,7,5,2,6
2011-08-14,0872,0,8,7,2
2011-08-15,2911,2,9,1,1
2011-08-16,5602,5,6,0,2
2011-08-17,9859,9,8,5,9
2011-08-18,8808,8,8,0,8
2011-08-19,0751,0,7,5,1
2011-08-20,6287,6,2,8,7
2011-08-21,3196,3,1,9,6
2011-08-22,1974,1,9,7,4
2011-08-23,9040,9,0,4,0
2011-08-24,8522,8,5,2,2
2011-08-25,5714,5,7,1,4
2011-08-26,6448,6,4,4,8
2011-08-27,2530,2,5,3,0
2011-08-28,4609,4,6,0,9
2011-08-29,7359,7,3,5,9
2011-08-30,8714,8,7,1,4
2011-08-31,8408,8,4,0,8
2011-09-01,1845,1,8,4,5
2011-09-02,0601,0,6,0,1
2011-09-03,4952,4,9,5,2
2011-09-04,8477,8,4,7,7
2011-09-05,6580,6,5,8,0
2011-09-06,2748,2,7,4,8
2011-09-07,5602,5,6,0,2
2011-09-08,6076,6,0,7,6
2011-09-09,4125,4,1,2,5
2011-09-10,1836,1,8,3,6
2011-09-11,1345,1,3,4,5
2011-09-12,8113,8,1,1,3
2011-09-13,6508,6,5,0,8
2011-09-14,9073,9,0,7,3
2011-09-15,3156,3,1,5,6
2011-09-16,8870,8,8,7,0
2011-09-17,0297,0,2,9,7
2011-09-18,5913,5,9,1,3
2011-09-19,3556,3,5,5,6
2011-09-20,1735,1,7,3,5
2011-09-21,5801,5,8,0,1
2011-09-22,6043,6,0,4,3
2011-09-23,7112,7,1,1,2
2011-09-24,2805,2,8,0,5
2011-09-25,8411,8,4,1,1
2011-09-26,0376,0,3,7,6
2011-09-27,4073,4,0,7,3
2011-09-28,3302,3,3,0,2
2011-09-29,5682,5,6,8,2
2011-09-30,1636,1,6,3,6
2011-10-01,7965,7,9,6,5
2011-10-02,0799,0,7,9,9
2011-10-03,4083,4,0,8,3
2011-10-04,2497,2,4,9,7
2011-10-05,3674,3,6,7,4
2011-10-06,6213,6,2,1,3
2011-10-07,0238,0,2,3,8
2011-10-08,8130,8,1,3,0
2011-10-09,1976,1,9,7,6
2011-10-10,2621,2,6,2,1
2011-10-11,7756,7,7,5,6
2011-10-12,5192,5,1,9,2
2011-10-13,2187,2,1,8,7
2011-10-14,3521,3,5,2,1
2011-10-15,1374,1,3,7,4
2011-10-16,6151,6,1,5,1
2011-10-17,8677,8,6,7,7
2011-10-18,5998,5,9,9,8
2011-10-19,4353,4,3,5,3
2011-10-20,4176,4,1,7,6
2011-10-21,0591,0,5,9,1
2011-10-22,9614,9,6,1,4
2011-10-23,3010,3,0,1,0
2011-10-24,1189,1,1,8,9
2011-10-25,7420,7,4,2,0
2011-10-26,0499,0,4,9,9
2011-10-27,8672,8,6,7,2
2011-10-28,1252,1,2,5,2
2011-10-29,4469,4,4,6,9
2011-10-30,0684,0,6,8,4
2011-10-31,4893,4,8,9,3
2011-11-01,3285,3,2,8,5
2011-11-02,8311,8,3,1,1
2011-11-03,3039,3,0,3,9
2011-11-04,9327,9,3,2,7
2011-11-05,5900,5,9,0,0
2011-11-06,6472,6,4,7,2
2011-11-07,1883,1,8,8,3
2011-11-08,7822,7,8,2,2
2011-11-09,6956,6,9,5,6
2011-11-10,4203,4,2,0,3
2011-11-11,0907,0,9,0,7
2011-11-12,3896,3,8,9,6
2011-11-13,8026,8,0,2,6
2011-11-14,8346,8,3,4,6
2011-11-15,9493,9,4,9,3
2011-11-16,1094,1,0,9,4
2011-11-17,3227,3,2,2,7
2011-11-18,7460,7,4,6,0
2011-11-19,6952,6,9,5,2
2011-11-20,5285,5,2,8,5
2011-11-21,3839,3,8,3,9
2011-11-22,2701,2,7,0,1
2011-11-23,5491,5,4,9,1
2011-11-24,1105,1,1,0,5
2011-11-25,5078,5,0,7,8
2011-11-26,7386,7,3,8,6
2011-11-27,6798,6,7,9,8
2011-11-28,4461,4,4,6,1
2011-11-29,0571,0,5,7,1
2011-11-30,7027,7,0,2,7
2011-12-01,2243,2,2,4,3
2011-12-02,9024,9,0,2,4
2011-12-03,4070,4,0,7,0
2011-12-04,9604,9,6,0,4
2011-12-05,7239,7,2,3,9
2011-12-06,5644,5,6,4,4
2011-12-07,6397,6,3,9,7
2011-12-08,0314,0,3,1,4
2011-12-09,0455,0,4,5,5
2011-12-10,1526,1,5,2,6
2011-12-11,4797,4,7,9,7
2011-12-12,0256,0,2,5,6
2011-12-13,1961,1,9,6,1
2011-12-14,7943,7,9,4,3
2011-12-15,2601,2,6,0,1
2011-12-16,9281,9,2,8,1
2011-12-17,3945,3,9,4,5
2011-12-18,6437,6,4,3,7
2011-12-19,7914,7,9,1,4
2011-12-20,1412,1,4,1,2
2011-12-21,8734,8,7,3,4
2011-12-22,3809,3,8,0,9
2011-12-23,9896,9,8,9,6
2011-12-24,7200,7,2,0,0
2011-12-25,2984,2,9,8,4
2011-12-26,3101,3,1,0,1
2011-12-27,0326,0,3,2,6
2011-12-28,9610,9,6,1,0
2011-12-29,6545,6,5,4,5
2011-12-30,3964,3,9,6,4
2011-12-31,4419,4,4,1,9
2012-01-01,0539,0,5,3,9
2012-01-02,7291,7,2,9,1
2012-01-03,2307,2,3,0,7
2012-01-04,8366,8,3,6,6
2012-01-05,4582,4,5,8,2
2012-01-06,6201,6,2,0,1
2012-01-07,1288,1,2,8,8
2012-01-08,5393,5,3,9,3
2012-01-09,8667,8,6,6,7
2012-01-10,0256,0,2,5,6
2012-01-11,1001,1,0,0,1
2012-01-12,7649,7,6,4,9
2012-01-13,5012,5,0,1,2
2012-01-14,1904,1,9,0,4
2012-01-15,4956,4,9,5,6
2012-01-16,3276,3,2,7,6
2012-01-17,8613,8,6,1,3
2012-01-18,1523,1,5,2,3
2012-01-19,2518,2,5,1,8
2012-01-20,3696,3,6,9,6
2012-01-21,9590,9,5,9,0
2012-01-22,2981,2,9,8,1
2012-01-23,5303,5,3,0,3
2012-01-24,0516,0,5,1,6
2012-01-25,4155,4,1,5,5
2012-01-26,5996,5,9,9,6
2012-01-27,8546,8,5,4,6
2012-01-28,3864,3,8,6,4
2012-01-29,9413,9,4,1,3
2012-01-30,5860,5,8,6,0
2012-01-31,1194,1,1,9,4
2012-02-01,3447,3,4,4,7
2012-02-02,5483,5,4,8,3
2012-02-03,0698,0,6,9,8
2012-02-04,6756,6,7,5,6
2012-02-05,8516,8,5,1,6
2012-02-06,4486,4,4,8,6
2012-02-07,7608,7,6,0,8
2012-02-08,7266,7,2,6,6
2012-02-09,0048,0,0,4,8
2012-02-10,1575,1,5,7,5
2012-02-11,8611,8,6,1,1
2012-02-12,4860,4,8,6,0
2012-02-13,3056,3,0,5,6
2012-02-14,9520,9,5,2,0
2012-02-15,5707,5,7,0,7
2012-02-16,7101,7,1,0,1
2012-02-17,3368,3,3,6,8
2012-02-18,1847,1,8,4,7
2012-02-19,1239,1,2,3,9
2012-02-20,5440,5,4,4,0
2012-02-21,0893,0,8,9,3
2012-02-22,4235,4,2,3,5
2012-02-23,6053,6,0,5,3
2012-02-24,2607,2,6,0,7
2012-02-25,5615,5,6,1,5
2012-02-26,8891,8,8,9,1
2012-02-27,7223,7,2,2,3
2012-02-28,6181,6,1,8,1
2012-02-29,0269,0,2,6,9
2012-03-01,3419,3,4,1,9
2012-03-02,9184,9,1,8,4
2012-03-03,6478,6,4,7,8
2012-03-04,7045,7,0,4,5
2012-03-05,1979,1,9,7,9
2012-03-06,4085,4,0,8,5
2012-03-07,5700,5,7,0,0
2012-03-08,8661,8,6,6,1
2012-03-09,2101,2,1,0,1
2012-03-10,4513,4,5,1,3
2012-03-11,4097,4,0,9,7
2012-03-12,0769,0,7,6,9
2012-03-13,6476,6,4,7,6
2012-03-14,8094,8,0,9,4
2012-03-15,2813,2,8,1,3
2012-03-16,0146,0,1,4,6
2012-03-17,3266,3,2,6,6
2012-03-18,7679,7,6,7,9
2012-03-19,4023,4,0,2,3
2012-03-20,1239,1,2,3,9
2012-03-21,7761,7,7,6,1
2012-03-22,9637,9,6,3,7
2012-03-23,4020,4,0,2,0
2012-03-24,2743,2,7,4,3
2012-03-25,4895,4,8,9,5
2012-03-26,8534,8,5,3,4
2012-03-27,2313,2,3,1,3
2012-03-28,2578,2,5,7,8
2012-03-29,0872,0,8,7,2
2012-03-30,4593,4,5,9,3
2012-03-31,0388,0,3,8,8
2012-04-01,5076,5,0,7,6
2012-04-02,9837,9,8,3,7
2012-04-03,4090,4,0,9,0
2012-04-04,5928,5,9,2,8
2012-04-05,9284,9,2,8,4
2012-04-06,6552,6,5,5,2
2012-04-07,5064,5,0,6,4
2012-04-08,7087,7,0,8,7
2012-04-09,1699,1,6,9,9
2012-04-10,6075,6,0,7,5
2012-04-11,5315,5,3,1,5
2012-04-12,7698,7,6,9,8
2012-04-13,8272,8,2,7,2
2012-04-14,2115,2,1,1,5
2012-04-15,7914,7,9,1,4
2012-04-16,6351,6,3,5,1
2012-04-17,9337,9,3,3,7
2012-04-18,9174,9,1,7,4
2012-04-19,8712,8,7,1,2
2012-04-20,6321,6,3,2,1
2012-04-21,5769,5,7,6,9
2012-04-22,8297,8,2,9,7
2012-04-23,4676,4,6,7,6
2012-04-24,0468,0,4,6,8
2012-04-25,8080,8,0,8,0
2012-04-26,7234,7,2,3,4
2012-04-27,7005,7,0,0,5
2012-04-28,3696,3,6,9,6
2012-04-29,6750,6,7,5,0
2012-04-30,9971,9,9,7,1
2012-05-01,7815,7,8,1,5
2012-05-02,1245,1,2,4,5
2012-05-03,0869,0,8,6,9
2012-05-04,5014,5,0,1,4
2012-05-05,7521,7,5,2,1
2012-05-06,1445,1,4,4,5
2012-05-07,7057,7,0,5,7
2012-05-08,1728,1,7,2,8
2012-05-09,0919,0,9,1,9
2012-05-10,1704,1,7,0,4
2012-05-11,2480,2,4,8,0
2012-05-12,4044,4,0,4,4
2012-05-13,9806,9,8,0,6
2012-05-14,4968,4,9,6,8
2012-05-15,2954,2,9,5,4
2012-05-16,3445,3,4,4,5
2012-05-17,0870,0,8,7,0
2012-05-18,0927,0,9,2,7
2012-05-19,3862,3,8,6,2
2012-05-20,5029,5,0,2,9
2012-05-21,1043,1,0,4,3
2012-05-22,4869,4,8,6,9
2012-05-23,0172,0,1,7,2
