tanggal,result,as,kop,kepala,ekor
2022-10-24,4985,4,9,8,5
2022-10-25,4071,4,0,7,1
2022-10-26,5095,5,0,9,5
2022-10-27,1239,1,2,3,9
2022-10-28,7497,7,4,9,7
2022-10-29,3219,3,2,1,9
2022-10-30,7234,7,2,3,4
2022-10-31,5377,5,3,7,7
2022-11-01,5520,5,5,2,0
2022-11-02,6102,6,1,0,2
2022-11-03,6471,6,4,7,1
2022-11-04,7683,7,6,8,3
2022-11-05,9594,9,5,9,4
2022-11-06,5734,5,7,3,4
2022-11-07,5552,5,5,5,2
2022-11-08,6761,6,7,6,1
2022-11-09,0975,0,9,7,5
2022-11-10,3436,3,4,3,6
2022-11-11,0450,0,4,5,0
2022-11-12,7346,7,3,4,6
2022-11-13,9067,9,0,6,7
2022-11-14,6412,6,4,1,2
2022-11-15,7865,7,8,6,5
2022-11-16,5173,5,1,7,3
2022-11-17,8131,8,1,3,1
2022-11-18,8483,8,4,8,3
2022-11-19,7236,7,2,3,6
2022-11-20,1462,1,4,6,2
2022-11-21,2230,2,2,3,0
2022-11-22,8742,8,7,4,2
2022-11-23,2538,2,5,3,8
2022-11-24,9064,9,0,6,4
2022-11-25,4457,4,4,5,7
2022-11-26,1263,1,2,6,3
2022-11-27,2226,2,2,2,6
2022-11-28,4313,4,3,1,3
2022-11-29,5140,5,1,4,0
2022-11-30,6320,6,3,2,0
2022-12-01,0542,0,5,4,2
2022-12-02,6660,6,6,6,0
2022-12-03,7000,7,0,0,0
2022-12-04,6660,6,6,6,0
2022-12-05,3418,3,4,1,8
2022-12-06,3741,3,7,4,1
2022-12-07,6582,6,5,8,2
2022-12-08,1398,1,3,9,8
2022-12-09,4658,4,6,5,8
2022-12-10,6249,6,2,4,9
2022-12-11,8115,8,1,1,5
2022-12-12,5459,5,4,5,9
2022-12-13,2413,2,4,1,3
2022-12-14,0595,0,5,9,5
2022-12-15,8053,8,0,5,3
2022-12-16,4539,4,5,3,9
2022-12-17,2491,2,4,9,1
2022-12-18,0927,0,9,2,7
2022-12-19,4973,4,9,7,3
2022-12-20,9895,9,8,9,5
2022-12-21,4165,4,1,6,5
2022-12-22,9531,9,5,3,1
2022-12-23,4421,4,4,2,1
2022-12-24,9951,9,9,5,1
2022-12-25,2689,2,6,8,9
2022-12-26,4103,4,1,0,3
2022-12-27,6417,6,4,1,7
2022-12-28,6283,6,2,8,3
2022-12-29,9497,9,4,9,7
2022-12-30,7841,7,8,4,1
2022-12-31,1772,1,7,7,2
2023-01-01,2738,2,7,3,8
2023-01-02,0201,0,2,0,1
2023-01-03,7545,7,5,4,5
2023-01-04,7683,7,6,8,3
2023-01-05,9133,9,1,3,3
2023-01-06,5756,5,7,5,6
2023-01-07,2457,2,4,5,7
2023-01-08,1734,1,7,3,4
2023-01-09,2250,2,2,5,0
2023-01-10,4711,4,7,1,1
2023-01-11,6171,6,1,7,1
2023-01-12,1341,1,3,4,1
2023-01-13,1917,1,9,1,7
2023-01-14,8201,8,2,0,1
2023-01-15,8489,8,4,8,9
2023-01-16,3055,3,0,5,5
2023-01-17,0472,0,4,7,2
2023-01-18,3744,3,7,4,4
2023-01-19,4943,4,9,4,3
2023-01-20,5239,5,2,3,9
2023-01-21,2850,2,8,5,0
2023-01-22,2042,2,0,4,2
2023-01-23,0260,0,2,6,0
2023-01-24,0076,0,0,7,6
2023-01-25,8951,8,9,5,1
2023-01-26,0316,0,3,1,6
2023-01-27,0579,0,5,7,9
2023-01-28,6600,6,6,0,0
2023-01-29,8236,8,2,3,6
2023-01-30,0661,0,6,6,1
2023-01-31,1760,1,7,6,0
2023-02-01,9135,9,1,3,5
2023-02-02,3691,3,6,9,1
2023-02-03,2187,2,1,8,7
2023-02-04,8937,8,9,3,7
2023-02-05,3954,3,9,5,4
2023-02-06,3027,3,0,2,7
2023-02-07,3159,3,1,5,9
2023-02-08,1119,1,1,1,9
2023-02-09,9479,9,4,7,9
2023-02-10,9927,9,9,2,7
2023-02-11,6816,6,8,1,6
2023-02-12,4086,4,0,8,6
2023-02-13,7507,7,5,0,7
2023-02-14,6943,6,9,4,3
2023-02-15,1467,1,4,6,7
2023-02-16,9822,9,8,2,2
2023-02-17,1242,1,2,4,2
2023-02-18,4714,4,7,1,4
2023-02-19,7195,7,1,9,5
2023-02-20,9997,9,9,9,7
2023-02-21,9830,9,8,3,0
2023-02-22,9196,9,1,9,6
2023-02-23,7015,7,0,1,5
2023-02-24,6101,6,1,0,1
2023-02-25,2416,2,4,1,6
2023-02-26,5622,5,6,2,2
2023-02-27,4068,4,0,6,8
2023-02-28,0765,0,7,6,5
2023-03-01,0901,0,9,0,1
2023-03-02,6107,6,1,0,7
2023-03-03,9843,9,8,4,3
2023-03-04,4715,4,7,1,5
2023-03-05,1397,1,3,9,7
2023-03-06,0356,0,3,5,6
2023-03-07,6281,6,2,8,1
2023-03-08,6314,6,3,1,4
2023-03-09,1932,1,9,3,2
2023-03-10,0261,0,2,6,1
2023-03-11,6417,6,4,1,7
2023-03-12,3794,3,7,9,4
2023-03-13,1265,1,2,6,5
2023-03-14,1690,1,6,9,0
2023-03-15,3106,3,1,0,6
2023-03-16,9782,9,7,8,2
2023-03-17,8395,8,3,9,5
2023-03-18,3089,3,0,8,9
2023-03-19,8046,8,0,4,6
2023-03-20,8878,8,8,7,8
2023-03-21,0467,0,4,6,7
2023-03-22,7556,7,5,5,6
2023-03-23,6244,6,2,4,4
2023-03-24,7305,7,3,0,5
2023-03-25,6041,6,0,4,1
2023-03-26,5456,5,4,5,6
2023-03-27,0951,0,9,5,1
2023-03-28,8005,8,0,0,5
2023-03-29,0608,0,6,0,8
2023-03-30,7974,7,9,7,4
2023-03-31,8303,8,3,0,3
2023-04-01,6295,6,2,9,5
2023-04-02,2402,2,4,0,2
2023-04-03,7487,7,4,8,7
2023-04-04,6653,6,6,5,3
2023-04-05,5078,5,0,7,8
2023-04-06,1892,1,8,9,2
2023-04-07,2916,2,9,1,6
2023-04-08,9442,9,4,4,2
2023-04-09,7191,7,1,9,1
2023-04-10,4719,4,7,1,9
2023-04-11,3209,3,2,0,9
2023-04-12,2255,2,2,5,5
2023-04-13,9406,9,4,0,6
2023-04-14,8306,8,3,0,6
2023-04-15,8552,8,5,5,2
2023-04-16,4614,4,6,1,4
2023-04-17,5169,5,1,6,9
2023-04-18,2975,2,9,7,5
2023-04-19,0115,0,1,1,5
2023-04-20,7178,7,1,7,8
2023-04-21,0754,0,7,5,4
2023-04-22,6097,6,0,9,7
2023-04-23,2424,2,4,2,4
2023-04-24,5899,5,8,9,9
2023-04-25,9500,9,5,0,0
2023-04-26,3917,3,9,1,7
2023-04-27,4313,4,3,1,3
2023-04-28,9394,9,3,9,4
2023-04-29,8571,8,5,7,1
2023-04-30,0424,0,4,2,4
2023-05-01,1089,1,0,8,9
2023-05-02,3938,3,9,3,8
2023-05-03,1559,1,5,5,9
2023-05-04,4942,4,9,4,2
2023-05-05,7680,7,6,8,0
2023-05-06,5794,5,7,9,4
2023-05-07,6946,6,9,4,6
2023-05-08,7656,7,6,5,6
2023-05-09,2895,2,8,9,5
2023-05-10,9954,9,9,5,4
2023-05-11,7440,7,4,4,0
2023-05-12,3674,3,6,7,4
2023-05-13,7749,7,7,4,9
2023-05-14,4325,4,3,2,5
2023-05-15,6204,6,2,0,4
2023-05-16,1766,1,7,6,6
2023-05-17,7230,7,2,3,0
2023-05-18,2733,2,7,3,3
2023-05-19,8662,8,6,6,2
2023-05-20,2149,2,1,4,9
2023-05-21,5893,5,8,9,3
2023-05-22,1435,1,4,3,5
2023-05-23,3692,3,6,9,2
2023-05-24,7248,7,2,4,8
2023-05-25,1103,1,1,0,3
2023-05-26,0717,0,7,1,7
2023-05-27,9068,9,0,6,8
2023-05-28,5971,5,9,7,1
2023-05-29,5207,5,2,0,7
2023-05-30,6385,6,3,8,5
2023-05-31,0681,0,6,8,1
2023-06-01,4126,4,1,2,6
2023-06-02,1349,1,3,4,9
2023-06-03,4546,4,5,4,6
2023-06-04,8253,8,2,5,3
2023-06-05,2186,2,1,8,6
2023-06-06,7325,7,3,2,5
2023-06-07,0837,0,8,3,7
2023-06-08,7507,7,5,0,7
2023-06-09,8598,8,5,9,8
2023-06-10,3710,3,7,1,0
2023-06-11,0579,0,5,7,9
2023-06-12,0846,0,8,4,6
2023-06-13,8554,8,5,5,4
2023-06-14,2738,2,7,3,8
2023-06-15,9264,9,2,6,4
2023-06-16,2567,2,5,6,7
2023-06-17,8469,8,4,6,9
2023-06-18,4305,4,3,0,5
2023-06-19,7446,7,4,4,6
2023-06-20,0857,0,8,5,7
2023-06-21,5188,5,1,8,8
2023-06-22,0465,0,4,6,5
2023-06-23,2185,2,1,8,5
2023-06-24,6857,6,8,5,7
2023-06-25,3589,3,5,8,9
2023-06-26,1870,1,8,7,0
2023-06-27,8748,8,7,4,8
2023-06-28,4320,4,3,2,0
2023-06-29,9817,9,8,1,7
2023-06-30,1335,1,3,3,5
2023-07-01,5423,5,4,2,3
2023-07-02,7562,7,5,6,2
2023-07-03,8524,8,5,2,4
2023-07-04,0921,0,9,2,1
2023-07-05,9140,9,1,4,0
2023-07-06,3191,3,1,9,1
2023-07-07,4901,4,9,0,1
2023-07-08,6399,6,3,9,9
2023-07-09,0451,0,4,5,1
2023-07-10,7752,7,7,5,2
2023-07-11,8582,8,5,8,2
2023-07-12,8457,8,4,5,7
2023-07-13,7725,7,7,2,5
2023-07-14,5174,5,1,7,4
2023-07-15,4024,4,0,2,4
2023-07-16,0495,0,4,9,5
2023-07-17,6929,6,9,2,9
2023-07-18,8908,8,9,0,8
2023-07-19,5455,5,4,5,5
2023-07-20,6916,6,9,1,6
2023-07-21,9847,9,8,4,7
2023-07-22,1683,1,6,8,3
2023-07-23,7132,7,1,3,2
2023-07-24,4309,4,3,0,9
2023-07-25,8593,8,5,9,3
2023-07-26,3004,3,0,0,4
2023-07-27,6008,6,0,0,8
2023-07-28,7845,7,8,4,5
2023-07-29,1206,1,2,0,6
2023-07-30,3025,3,0,2,5
2023-07-31,5284,5,2,8,4
2023-08-01,5427,5,4,2,7
2023-08-02,2876,2,8,7,6
2023-08-03,6621,6,6,2,1
2023-08-04,0710,0,7,1,0
2023-08-05,5378,5,3,7,8
2023-08-06,0617,0,6,1,7
2023-08-07,5072,5,0,7,2
2023-08-08,3532,3,5,3,2
2023-08-09,6825,6,8,2,5
2023-08-10,8852,8,8,5,2
2023-08-11,7424,7,4,2,4
2023-08-12,5483,5,4,8,3
2023-08-13,6835,6,8,3,5
2023-08-14,6545,6,5,4,5
2023-08-15,7530,7,5,3,0
2023-08-16,5177,5,1,7,7
2023-08-17,1513,1,5,1,3
2023-08-18,3468,3,4,6,8
2023-08-19,6371,6,3,7,1
2023-08-20,9396,9,3,9,6
2023-08-21,3698,3,6,9,8
2023-08-22,4914,4,9,1,4
2023-08-23,7266,7,2,6,6
2023-08-24,3638,3,6,3,8
2023-08-25,2592,2,5,9,2
2023-08-26,2173,2,1,7,3
2023-08-27,1413,1,4,1,3
2023-08-28,5328,5,3,2,8
2023-08-29,5083,5,0,8,3
2023-08-30,6150,6,1,5,0
2023-08-31,7384,7,3,8,4
2023-09-01,0948,0,9,4,8
2023-09-02,0179,0,1,7,9
2023-09-03,9554,9,5,5,4
2023-09-04,9671,9,6,7,1
2023-09-05,4036,4,0,3,6
2023-09-06,4068,4,0,6,8
2023-09-07,8330,8,3,3,0
2023-09-08,9726,9,7,2,6
2023-09-09,0329,0,3,2,9
2023-09-10,3971,3,9,7,1
2023-09-11,5088,5,0,8,8
2023-09-12,4060,4,0,6,0
2023-09-13,0186,0,1,8,6
2023-09-14,3374,3,3,7,4
2023-09-15,4638,4,6,3,8
2023-09-16,7326,7,3,2,6
2023-09-17,6257,6,2,5,7
2023-09-18,3988,3,9,8,8
2023-09-19,5484,5,4,8,4
2023-09-20,9736,9,7,3,6
2023-09-21,0546,0,5,4,6
2023-09-22,5797,5,7,9,7
2023-09-23,8388,8,3,8,8
2023-09-24,4331,4,3,3,1
2023-09-25,4605,4,6,0,5
2023-09-26,0822,0,8,2,2
2023-09-27,2699,2,6,9,9
2023-09-28,4629,4,6,2,9
2023-09-29,7885,7,8,8,5
2023-09-30,9781,9,7,8,1
2023-10-01,8545,8,5,4,5
2023-10-02,4857,4,8,5,7
2023-10-03,7989,7,9,8,9
2023-10-04,2085,2,0,8,5
2023-10-05,5769,5,7,6,9
2023-10-06,5189,5,1,8,9
2023-10-07,7452,7,4,5,2
2023-10-08,3045,3,0,4,5
2023-10-09,5637,5,6,3,7
2023-10-10,0042,0,0,4,2
2023-10-11,4173,4,1,7,3
2023-10-12,1351,1,3,5,1
2023-10-13,7151,7,1,5,1
2023-10-14,8313,8,3,1,3
2023-10-15,6197,6,1,9,7
2023-10-16,6688,6,6,8,8
2023-10-17,9747,9,7,4,7
2023-10-18,3189,3,1,8,9
2023-10-19,9283,9,2,8,3
2023-10-20,7571,7,5,7,1
2023-10-21,2731,2,7,3,1
2023-10-22,6974,6,9,7,4
2023-10-23,3371,3,3,7,1
2023-10-24,4906,4,9,0,6
2023-10-25,5684,5,6,8,4
2023-10-26,7542,7,5,4,2
2023-10-27,7387,7,3,8,7
2023-10-28,8565,8,5,6,5
2023-10-29,5082,5,0,8,2
2023-10-30,0725,0,7,2,5
2023-10-31,9177,9,1,7,7
2023-11-01,4348,4,3,4,8
2023-11-02,2895,2,8,9,5
2023-11-03,9987,9,9,8,7
2023-11-04,5600,5,6,0,0
2023-11-05,1463,1,4,6,3
2023-11-06,7002,7,0,0,2
2023-11-07,7363,7,3,6,3
2023-11-08,8335,8,3,3,5
2023-11-09,2671,2,6,7,1
2023-11-10,1095,1,0,9,5
2023-11-11,4599,4,5,9,9
2023-11-12,9273,9,2,7,3
2023-11-13,3893,3,8,9,3
2023-11-14,2489,2,4,8,9
2023-11-15,0366,0,3,6,6
2023-11-16,6912,6,9,1,2
2023-11-17,0158,0,1,5,8
2023-11-18,9821,9,8,2,1
2023-11-19,7939,7,9,3,9
2023-11-20,4916,4,9,1,6
2023-11-21,6507,6,5,0,7
2023-11-22,3202,3,2,0,2
2023-11-23,8931,8,9,3,1
2023-11-24,6505,6,5,0,5
2023-11-25,9102,9,1,0,2
2023-11-26,3603,3,6,0,3
2023-11-27,7188,7,1,8,8
2023-11-28,1611,1,6,1,1
2023-11-29,6665,6,6,6,5
2023-11-30,8859,8,8,5,9
2023-12-01,4599,4,5,9,9
2023-12-02,9413,9,4,1,3
2023-12-03,2975,2,9,7,5
2023-12-04,1701,1,7,0,1
2023-12-05,0770,0,7,7,0
2023-12-06,8198,8,1,9,8
2023-12-07,9640,9,6,4,0
2023-12-08,3713,3,7,1,3
2023-12-09,2119,2,1,1,9
2023-12-10,9166,9,1,6,6
2023-12-11,3053,3,0,5,3
2023-12-12,2241,2,2,4,1
2023-12-13,6461,6,4,6,1
2023-12-14,8633,8,6,3,3
2023-12-15,5184,5,1,8,4
2023-12-16,7338,7,3,3,8
2023-12-17,5480,5,4,8,0
2023-12-18,7342,7,3,4,2
2023-12-19,5065,5,0,6,5
2023-12-20,3354,3,3,5,4
2023-12-21,9431,9,4,3,1
2023-12-22,1667,1,6,6,7
2023-12-23,4977,4,9,7,7
2023-12-24,6022,6,0,2,2
2023-12-25,7812,7,8,1,2
2023-12-26,0134,0,1,3,4
2023-12-27,2045,2,0,4,5
2023-12-28,9350,9,3,5,0
2023-12-29,4309,4,3,0,9
2023-12-30,1619,1,6,1,9
2023-12-31,1386,1,3,8,6
2024-01-01,7821,7,8,2,1
2024-01-02,0129,0,1,2,9
2024-01-03,6794,6,7,9,4
2024-01-04,0235,0,2,3,5
2024-01-05,9404,9,4,0,4
2024-01-06,5511,5,5,1,1
2024-01-07,8920,8,9,2,0
2024-01-08,0001,0,0,0,1
2024-01-09,4904,4,9,0,4
2024-01-10,9259,9,2,5,9
2024-01-11,6776,6,7,7,6
2024-01-12,3274,3,2,7,4
2024-01-13,4956,4,9,5,6
2024-01-14,6782,6,7,8,2
2024-01-15,7062,7,0,6,2
2024-01-16,8653,8,6,5,3
2024-01-17,1046,1,0,4,6
2024-01-18,3514,3,5,1,4
2024-01-19,0959,0,9,5,9
2024-01-20,2832,2,8,3,2
2024-01-21,4290,4,2,9,0
2024-01-22,6055,6,0,5,5
2024-01-23,4168,4,1,6,8
2024-01-24,0763,0,7,6,3
2024-01-25,5410,5,4,1,0
2024-01-26,9534,9,5,3,4
2024-01-27,4458,4,4,5,8
2024-01-28,0566,0,5,6,6
2024-01-29,9093,9,0,9,3
2024-01-30,6835,6,8,3,5
2024-01-31,0792,0,7,9,2
2024-02-01,6196,6,1,9,6
2024-02-02,0634,0,6,3,4
2024-02-03,2361,2,3,6,1
2024-02-04,7661,7,6,6,1
2024-02-05,0837,0,8,3,7
2024-02-06,7253,7,2,5,3
2024-02-07,3110,3,1,1,0
2024-02-08,0491,0,4,9,1
2024-02-09,1518,1,5,1,8
2024-02-10,5735,5,7,3,5
2024-02-11,1458,1,4,5,8
2024-02-12,4096,4,0,9,6
2024-02-13,6524,6,5,2,4
2024-02-14,9472,9,4,7,2
2024-02-15,7461,7,4,6,1
2024-02-16,5911,5,9,1,1
2024-02-17,9923,9,9,2,3
2024-02-18,2729,2,7,2,9
2024-02-19,6304,6,3,0,4
2024-02-20,5809,5,8,0,9
2024-02-21,9330,9,3,3,0
2024-02-22,6069,6,0,6,9
2024-02-23,0758,0,7,5,8
2024-02-24,5511,5,5,1,1
2024-02-25,4129,4,1,2,9
2024-02-26,3731,3,7,3,1
2024-02-27,0597,0,5,9,7
2024-02-28,9293,9,2,9,3
2024-02-29,2589,2,5,8,9
2024-03-01,1525,1,5,2,5
2024-03-02,9982,9,9,8,2
2024-03-03,0412,0,4,1,2
2024-03-04,4393,4,3,9,3
2024-03-05,4764,4,7,6,4
2024-03-06,9975,9,9,7,5
2024-03-07,0649,0,6,4,9
2024-03-08,8705,8,7,0,5
2024-03-09,2519,2,5,1,9
2024-03-10,3663,3,6,6,3
2024-03-11,1606,1,6,0,6
2024-03-12,2551,2,5,5,1
2024-03-13,2802,2,8,0,2
2024-03-14,7036,7,0,3,6
2024-03-15,6646,6,6,4,6
2024-03-16,3420,3,4,2,0
2024-03-17,4722,4,7,2,2
2024-03-18,6784,6,7,8,4
2024-03-19,3672,3,6,7,2
2024-03-20,3957,3,9,5,7
2024-03-21,8141,8,1,4,1
2024-03-22,7622,7,6,2,2
2024-03-23,0371,0,3,7,1
2024-03-24,7716,7,7,1,6
2024-03-25,7354,7,3,5,4
2024-03-26,2002,2,0,0,2
2024-03-27,9237,9,2,3,7
2024-03-28,3152,3,1,5,2
2024-03-29,0140,0,1,4,0
2024-03-30,6599,6,5,9,9
2024-03-31,3550,3,5,5,0
2024-04-01,4822,4,8,2,2
2024-04-02,5005,5,0,0,5
2024-04-03,5856,5,8,5,6
2024-04-04,1872,1,8,7,2
2024-04-05,9628,9,6,2,8
2024-04-06,2436,2,4,3,6
2024-04-07,7941,7,9,4,1
2024-04-08,3414,3,4,1,4
2024-04-09,9362,9,3,6,2
2024-04-10,8950,8,9,5,0
2024-04-11,2140,2,1,4,0
2024-04-12,8091,8,0,9,1
2024-04-13,3159,3,1,5,9
2024-04-14,6562,6,5,6,2
2024-04-15,9001,9,0,0,1
2024-04-16,7565,7,5,6,5
2024-04-17,0799,0,7,9,9
2024-04-18,6409,6,4,0,9
2024-04-19,4743,4,7,4,3
2024-04-20,0560,0,5,6,0
2024-04-21,1076,1,0,7,6
2024-04-22,4015,4,0,1,5
2024-04-23,3486,3,4,8,6
2024-04-24,6902,6,9,0,2
2024-04-25,3927,3,9,2,7
2024-04-26,6031,6,0,3,1
2024-04-27,4519,4,5,1,9
2024-04-28,5232,5,2,3,2
2024-04-29,9881,9,8,8,1
2024-04-30,7642,7,6,4,2
2024-05-01,0178,0,1,7,8
2024-05-02,5827,5,8,2,7
2024-05-03,9469,9,4,6,9
2024-05-04,7607,7,6,0,7
2024-05-05,2956,2,9,5,6
2024-05-06,3508,3,5,0,8
2024-05-07,2470,2,4,7,0
2024-05-08,9886,9,8,8,6
2024-05-09,7842,7,8,4,2
2024-05-10,2770,2,7,7,0
2024-05-11,2302,2,3,0,2
2024-05-12,2744,2,7,4,4
2024-05-13,0950,0,9,5,0
2024-05-14,0246,0,2,4,6
2024-05-15,9268,9,2,6,8
2024-05-16,5647,5,6,4,7
2024-05-17,5436,5,4,3,6
2024-05-18,1073,1,0,7,3
2024-05-19,0468,0,4,6,8
2024-05-20,6865,6,8,6,5
2024-05-21,8018,8,0,1,8
2024-05-22,7143,7,1,4,3
2024-05-23,3175,3,1,7,5
2024-05-24,9957,9,9,5,7
2024-05-25,5501,5,5,0,1
2024-05-26,9359,9,3,5,9
2024-05-27,0529,0,5,2,9
2024-05-28,1948,1,9,4,8
2024-05-29,4203,4,2,0,3
2024-05-30,6074,6,0,7,4
2024-05-31,8657,8,6,5,7
2024-06-01,8294,8,2,9,4
2024-06-02,3217,3,2,1,7
2024-06-03,8079,8,0,7,9
2024-06-04,5524,5,5,2,4
2024-06-05,3506,3,5,0,6
2024-06-06,1369,1,3,6,9
2024-06-07,3031,3,0,3,1
2024-06-08,6500,6,5,0,0
2024-06-09,2541,2,5,4,1
2024-06-10,2989,2,9,8,9
2024-06-11,3188,3,1,8,8
2024-06-12,8223,8,2,2,3
2024-06-13,4667,4,6,6,7
2024-06-14,5412,5,4,1,2
2024-06-15,8762,8,7,6,2
2024-06-16,0451,0,4,5,1
2024-06-17,1062,1,0,6,2
2024-06-18,4894,4,8,9,4
2024-06-19,9539,9,5,3,9
2024-06-20,9036,9,0,3,6
2024-06-21,4122,4,1,2,2
2024-06-22,8154,8,1,5,4
2024-06-23,3139,3,1,3,9
2024-06-24,2317,2,3,1,7
2024-06-25,6345,6,3,4,5
2024-06-26,9698,9,6,9,8
2024-06-27,8484,8,4,8,4
2024-06-28,7843,7,8,4,3
2024-06-29,8497,8,4,9,7
2024-06-30,4768,4,7,6,8
2024-07-01,6794,6,7,9,4
2024-07-02,5014,5,0,1,4
2024-07-03,3323,3,3,2,3
2024-07-04,5094,5,0,9,4
2024-07-05,0581,0,5,8,1
2024-07-06,6571,6,5,7,1
2024-07-07,6102,6,1,0,2
2024-07-08,0915,0,9,1,5
2024-07-09,6120,6,1,2,0
2024-07-10,5417,5,4,1,7
2024-07-11,6691,6,6,9,1
2024-07-12,1432,1,4,3,2
2024-07-13,2504,2,5,0,4
2024-07-14,0351,0,3,5,1
2024-07-15,0492,0,4,9,2
2024-07-16,4269,4,2,6,9
2024-07-17,0791,0,7,9,1
2024-07-18,4554,4,5,5,4
2024-07-19,0314,0,3,1,4
2024-07-20,4816,4,8,1,6
2024-07-21,1285,1,2,8,5
2024-07-22,5913,5,9,1,3
2024-07-23,7942,7,9,4,2
2024-07-24,8113,8,1,1,3
2024-07-25,3761,3,7,6,1
2024-07-26,3141,3,1,4,1
2024-07-27,9636,9,6,3,6
2024-07-28,1079,1,0,7,9
2024-07-29,6318,6,3,1,8
2024-07-30,9065,9,0,6,5
2024-07-31,8388,8,3,8,8
2024-08-01,2136,2,1,3,6
2024-08-02,2608,2,6,0,8
2024-08-03,8461,8,4,6,1
2024-08-04,6519,6,5,1,9
2024-08-05,0079,0,0,7,9
2024-08-06,7143,7,1,4,3
2024-08-07,6177,6,1,7,7
2024-08-08,1950,1,9,5,0
2024-08-09,5913,5,9,1,3
2024-08-10,0335,0,3,3,5
2024-08-11,8788,8,7,8,8
2024-08-12,0896,0,8,9,6
2024-08-13,8902,8,9,0,2
2024-08-14,4834,4,8,3,4
2024-08-15,6074,6,0,7,4
2024-08-16,2681,2,6,8,1
2024-08-17,0518,0,5,1,8
2024-08-18,2610,2,6,1,0
2024-08-19,7449,7,4,4,9
2024-08-20,4591,4,5,9,1
2024-08-21,0670,0,6,7,0
2024-08-22,7522,7,5,2,2
2024-08-23,7490,7,4,9,0
2024-08-24,2676,2,6,7,6
2024-08-25,1143,1,1,4,3
2024-08-26,6123,6,1,2,3
2024-08-27,8952,8,9,5,2
2024-08-28,1664,1,6,6,4
2024-08-29,2928,2,9,2,8
2024-08-30,0562,0,5,6,2
2024-08-31,6087,6,0,8,7
2024-09-01,3901,3,9,0,1
2024-09-02,1891,1,8,9,1
2024-09-03,2153,2,1,5,3
2024-09-04,2208,2,2,0,8
2024-09-05,0192,0,1,9,2
2024-09-06,0885,0,8,8,5
2024-09-07,0728,0,7,2,8
2024-09-08,8474,8,4,7,4
2024-09-09,8843,8,8,4,3
2024-09-10,3146,3,1,4,6
2024-09-11,4824,4,8,2,4
2024-09-12,1779,1,7,7,9
2024-09-13,9951,9,9,5,1
2024-09-14,7219,7,2,1,9
2024-09-15,4153,4,1,5,3
2024-09-16,3169,3,1,6,9
2024-09-17,1796,1,7,9,6
2024-09-18,5365,5,3,6,5
2024-09-19,0252,0,2,5,2
2024-09-20,9364,9,3,6,4
2024-09-21,4560,4,5,6,0
2024-09-22,9376,9,3,7,6
2024-09-23,4556,4,5,5,6
2024-09-24,8541,8,5,4,1
2024-09-25,4063,4,0,6,3
2024-09-26,5678,5,6,7,8
2024-09-27,2471,2,4,7,1
2024-09-28,7821,7,8,2,1
2024-09-29,9054,9,0,5,4
2024-09-30,1221,1,2,2,1
2024-10-01,0608,0,6,0,8
2024-10-02,7918,7,9,1,8
2024-10-03,2188,2,1,8,8
2024-10-04,4207,4,2,0,7
2024-10-05,2078,2,0,7,8
2024-10-06,5413,5,4,1,3
2024-10-07,4053,4,0,5,3
2024-10-08,0485,0,4,8,5
2024-10-09,2982,2,9,8,2
2024-10-10,8790,8,7,9,0
2024-10-11,8205,8,2,0,5
2024-10-12,2175,2,1,7,5
2024-10-13,1404,1,4,0,4
2024-10-14,3459,3,4,5,9
2024-10-15,1514,1,5,1,4
2024-10-16,5372,5,3,7,2
2024-10-17,1941,1,9,4,1
2024-10-18,7605,7,6,0,5
2024-10-19,4894,4,8,9,4
2024-10-20,0832,0,8,3,2
2024-10-21,0428,0,4,2,8
2024-10-22,7796,7,7,9,6
2024-10-23,9233,9,2,3,3
2024-10-24,8413,8,4,1,3
2024-10-25,8671,8,6,7,1
2024-10-26,7752,7,7,5,2
2024-10-27,7867,7,8,6,7
2024-10-28,9169,9,1,6,9
2024-10-29,0541,0,5,4,1
2024-10-30,1987,1,9,8,7
2024-10-31,8952,8,9,5,2
2024-11-01,0664,0,6,6,4
2024-11-02,2251,2,2,5,1
2024-11-03,1508,1,5,0,8
2024-11-04,0175,0,1,7,5
2024-11-05,3934,3,9,3,4
2024-11-06,2409,2,4,0,9
2024-11-07,2225,2,2,2,5
2024-11-08,9801,9,8,0,1
2024-11-09,5532,5,5,3,2
2024-11-10,0314,0,3,1,4
2024-11-11,5246,5,2,4,6
2024-11-12,1924,1,9,2,4
2024-11-13,0276,0,2,7,6
2024-11-14,7745,7,7,4,5
2024-11-15,4204,4,2,0,4
2024-11-16,0051,0,0,5,1
2024-11-17,1333,1,3,3,3
2024-11-18,9582,9,5,8,2
2024-11-19,7886,7,8,8,6
2024-11-20,7218,7,2,1,8
2024-11-21,5650,5,6,5,0
2024-11-22,0122,0,1,2,2
2024-11-23,7387,7,3,8,7
2024-11-24,1838,1,8,3,8
2024-11-25,7396,7,3,9,6
2024-11-26,3275,3,2,7,5
2024-11-27,9689,9,6,8,9
2024-11-28,8307,8,3,0,7
2024-11-29,9752,9,7,5,2
2024-11-30,1036,1,0,3,6
2024-12-01,8159,8,1,5,9
2024-12-02,3270,3,2,7,0
2024-12-03,8317,8,3,1,7
2024-12-04,7664,7,6,6,4
2024-12-05,7977,7,9,7,7
2024-12-06,2903,2,9,0,3
2024-12-07,1367,1,3,6,7
